id,AssessTot,LotFront,NumFloors,ComArea,ResArea,OfficeArea,RetailArea,GarageArea,StrgeArea,FactryArea,OtherArea,YearBuilt,CommFAR,PopDensity,MedIncome,NumofHouses,EduRate,UnemployedRate,IfAlter,Central Harlem,Chelsea & Clinton,East Harlem,Gramercy Park and Murray Hill,GV & Soho,L Manhattan,L. East Side,U Eest Side,U West Side,WAHI,LandUse_1,LandUse_2,LandUse_3,LandUse_4,LandUse_5,LandUse_6,LandUse_7,LandUse_8,LandUse_9,LandUse_10,OwnerType_C,OwnerType_M,OwnerType_O,OwnerType_P,OwnerType_X,Zone,LandUse
34970,35596,20,4,0,4880,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34972,20304,20,3,0,3620,0,0,0,0,0,0,1901,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34973,19788,20,3,0,3620,0,0,0,0,0,0,1901,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
34977,39838,18,4,0,3960,0,0,0,0,0,0,1900,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34978,72422,18,4,0,3960,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34979,55238,18,3,0,2862,0,0,0,0,0,0,1900,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
34980,135135,17,3,0,2805,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34981,23776,15,3,0,3800,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
34982,60333,21,5,0,7625,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34983,164405,21,5,0,7625,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34984,1062000,100.92,5,15840,0,3000,0,0,0,0,12840,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
34985,173700,16.08,3,250,2622,0,250,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
34986,52688,16,3,0,2640,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34987,120252,19,3,0,3423,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34988,69750,20,3,3588,0,0,0,0,0,0,3588,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Central Harlem,8
34989,26066,21,3,0,3753,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34990,117451,20.83,3,0,3365,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
34992,58191,21,3,0,4175,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
34995,30868,20,3,0,3560,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
34996,53386,18,4,0,3960,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Central Harlem,2
34997,208350,18,3,0,2970,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35000,114957,25.92,5,2000,8520,0,2000,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35002,686700,37.5,5,12625,0,0,0,0,0,0,12625,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35003,106786,18,3,0,3960,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35007,8941950,445,3,129375,0,0,0,0,0,0,129375,1958,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Central Harlem,8
35008,188181,20,3,0,4160,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35009,142200,50,3,5918,0,0,0,0,0,0,5918,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35012,18150,20.92,5,0,5356,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35015,93600,20,4,400,3600,0,400,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35017,201600,19,4,3952,0,0,0,0,0,0,3952,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35019,68090,18,4,0,4680,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35020,87370,19,4,0,3952,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35021,289315,25.17,5,1050,10700,0,1050,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35023,655650,37.83,6,3032,12940,0,3032,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35024,35827,18,3,0,2808,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35025,191700,20,4,0,4605,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35026,212400,19,4,4387,0,0,0,0,0,0,4387,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35030,488250,96,5,1000,20340,0,1000,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35033,44640,19,4,0,3800,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35034,21650,17,3,550,2000,550,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Central Harlem,4
35036,61158,20,3,0,3528,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35037,25228,16.67,4,0,3830,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35039,90040,16.67,4,0,3830,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35040,73336,25,3,0,4947,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35042,35873,18.75,3,0,2925,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35043,78228,18.58,3,0,4012,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35047,84394,20,3,0,3000,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35051,41158,19,3,0,2376,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35053,148050,19,4,0,4180,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35054,50291,19,4,0,4180,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35055,152704,19,4,0,5130,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35057,63072,19,4,0,4180,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35059,286708,24.67,4,0,8424,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35065,996300,60,9,0,42408,0,0,0,0,0,0,1914,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,3
35069,10747,16.17,3,0,2160,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35070,112849,16.67,3,0,2250,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35071,35712,17.5,3,0,2730,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35072,29491,17,3,0,2652,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35073,20754,17,3,0,2652,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35074,72000,16,3,0,4012,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35078,88428,15,4,0,5456,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35080,1148850,58,5,0,15950,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35081,158069,15.75,4,0,5506,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35082,78975,20,3,0,3000,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35084,134119,16.67,3,0,3830,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35085,65527,18.75,3,0,3262,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35086,76457,20,3,0,4788,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35088,195300,19,4,0,4180,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35089,76638,19,4,0,4180,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35092,119269,16,3,0,3392,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Central Harlem,2
35093,28958,16.67,3,0,2250,0,0,0,0,0,0,1920,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35095,72554,20,3,0,2496,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35096,48470,14,4,0,3360,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35097,129327,14,4,0,3360,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35107,1488600,60,7,5500,32375,0,5500,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,3
35108,704250,40.92,5,2000,15243,0,2000,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35109,189900,50,6,0,20178,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35110,244350,75,2,7041,0,0,0,0,0,0,7041,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Central Harlem,8
35111,1035000,21.25,6,0,12895,0,0,0,0,0,0,2012,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,3
35113,792000,45.92,6,0,24000,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,3
35115,46996,15,5,0,3585,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35117,24693,20,3,0,4400,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35118,64923,20,3,0,4480,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35119,1294650,80.92,1,14703,0,0,0,0,0,0,14703,1886,0,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Central Harlem,8
35121,57920,17,4,1100,2300,0,1100,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35123,403000,75,4,5075,4905,2840,1635,0,0,0,0,1900,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35124,286200,27.5,5,10320,0,0,0,0,0,0,10320,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35125,286200,27,5,10105,0,0,0,0,0,0,10105,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35126,207450,20.5,5,7380,0,1500,0,0,0,0,5880,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35128,4821,18.75,3,0,2484,0,0,0,0,0,0,1899,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35129,11734,18.75,3,0,2586,0,0,0,0,0,0,1899,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35130,92700,37.5,4,4976,0,0,0,0,0,0,4976,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35131,95799,18,4,0,4972,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35132,95799,18.75,4,0,4972,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35133,1880550,75,3,20250,0,0,0,0,20250,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35134,138805,25,5,0,10875,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35135,138805,25,5,0,9545,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35136,421650,25,5,0,9535,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35137,685350,25,5,0,9535,0,0,0,0,0,0,1920,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35138,1538100,25,9,18000,0,0,0,0,0,0,18000,2008,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35139,386100,25,5,0,9423,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35141,51793,20.5,4,1600,4224,0,1600,0,0,0,0,1908,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35143,36757,20,4,1200,4000,0,1200,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35144,21353,20.42,4,1300,4008,0,1300,0,0,0,0,1920,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35145,226849,20,5,0,6918,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,3
35146,105204,15,3,0,2250,0,0,0,0,0,0,1910,0,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,2
35148,22293,18.75,3,0,2595,0,0,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,1
35149,400950,20,4,1000,4200,0,1000,0,0,0,0,1910,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Central Harlem,4
35155,2295450,100.92,2,39572,0,0,0,0,0,0,39572,1910,6,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35156,2132550,50,10,47311,0,0,311,0,47000,0,0,1902,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Central Harlem,6
35157,2593800,49,5,65785,0,63785,2000,0,0,0,0,1940,6,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35158,2495250,26,1,3900,0,0,0,0,0,0,3900,2007,6,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,Central Harlem,8
35159,10248750,100,6,121000,0,101000,20000,0,0,0,0,1940,6,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35160,2000250,50,4,16437,0,0,0,0,0,0,16437,1996,3.4,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35161,3784050,50,6,27000,0,0,0,0,0,0,27000,2003,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Central Harlem,8
35162,41850,25,1,225,0,0,0,225,0,0,0,1950,3.4,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Central Harlem,10
35165,851850,30,2,3752,0,0,3752,0,0,0,0,1910,6,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35166,1717650,50,1,4944,0,0,4944,0,0,0,0,1910,6,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35167,1135800,50,1,10000,0,0,10000,0,0,0,0,1910,6,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35168,3269250,100,1,17950,0,0,17950,0,0,0,0,1965,6,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35169,1370700,50,4,21040,0,12030,4510,0,4500,0,0,1972,6,68707,40782,25538,0.819,0.066,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Central Harlem,5
35172,31212450,500,19,402662,0,230662,30000,142000,0,0,0,1972,10,68707,40782,25538,0.819,0.066,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Central Harlem,5
